code,name,continent,iso_country,iso_region,gps_code,iata_code,latitude,longitude
CYKG,Kangiqsujuaq (Wakeham Bay) Airport,NA,CA,CA-QC,CYKG,YWB,-71.92939758,61.58860016
CYKJ,Key Lake Airport,NA,CA,CA-SK,CYKJ,YKJ,-105.6179962,57.2560997
CYKL,Schefferville Airport,NA,CA,CA-QC,CYKL,YKL,-66.80529785,54.80530167
CYKO,Akulivik Airport,NA,CA,CA-QC,CYKO,AKV,-78.14859772,60.8185997
CYKQ,Waskaganish Airport,NA,CA,CA-QC,CYKQ,YKQ,-78.75830078,51.47330093
CYKX,Kirkland Lake Airport,NA,CA,CA-ON,CYKX,YKX,-79.98139954,48.21030045
CYKY,Kindersley Airport,NA,CA,CA-SK,CYKY,YKY,-109.1809998,51.51750183
CYKZ,Buttonville Municipal Airport,NA,CA,CA-ON,CYKZ,YKZ,-79.37000275,43.86220169
CYLA,Aupaluk Airport,NA,CA,CA-QC,CYLA,YPJ,-69.59970093,59.29669952
CYLC,Kimmirut Airport,NA,CA,CA-NU,CYLC,YLC,-69.88330078,62.84999847
CYLD,Chapleau Airport,NA,CA,CA-ON,CYLD,YLD,-83.34670258,47.81999969
CYLH,Lansdowne House Airport,NA,CA,CA-ON,CYLH,YLH,-87.93419647,52.1955986
CYLJ,Meadow Lake Airport,NA,CA,CA-SK,CYLJ,YLJ,-108.5230026,54.12530136
CYLK,Lutselk'e Airport,NA,CA,CA-NT,CYLK,YSG,-110.681998,62.418303
CYLL,Lloydminster Airport,NA,CA,CA-AB,CYLL,YLL,-110.072998,53.30920029
CYLR,Leaf Rapids Airport,NA,CA,CA-MB,CYLR,YLR,-99.98529816,56.51330185
CYLT,Alert Airport,NA,CA,CA-NU,CYLT,YLT,-62.2806015,82.51779938
CYLU,Kangiqsualujjuaq (Georges River) Airport,NA,CA,CA-QC,CYLU,XGR,-65.99279785,58.71139908
CYLW,Kelowna International Airport,NA,CA,CA-BC,CYLW,YLW,-119.3779984,49.95610046
CYMA,Mayo Airport,NA,CA,CA-YT,CYMA,YMA,-135.8679962,63.61640167
CYME,Matane Airport,NA,CA,CA-QC,CYME,YME,-67.45330048,48.85689926
CYMG,Manitouwadge Airport,NA,CA,CA-ON,CYMG,YMG,-85.86060333,49.08390045
CYMH,Mary's Harbour Airport,NA,CA,CA-NL,CYMH,YMH,-55.84719849,52.30279922
CYMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,NA,CA,CA-SK,CYMJ,YMJ,-105.5589981,50.33029938
CYML,Charlevoix Airport,NA,CA,CA-QC,CYML,YML,-70.22389984,47.59749985
CYMM,Fort McMurray Airport,NA,CA,CA-AB,CYMM,YMM,-111.2220001,56.65330124
CYMO,Moosonee Airport,NA,CA,CA-ON,CYMO,YMO,-80.60780334,51.29109955
CYMT,Chapais Airport,NA,CA,CA-QC,CYMT,YMT,-74.52809906,49.77190018
CYMU,Umiujaq Airport,NA,CA,CA-QC,CYMU,YUD,-76.51830292,56.53609848
CYMX,Montreal International (Mirabel) Airport,NA,CA,CA-QC,CYMX,YMX,-74.038696,45.679501
CYNA,Natashquan Airport,NA,CA,CA-QC,CYNA,YNA,-61.78919983,50.18999863
CYNC,Wemindji Airport,NA,CA,CA-QC,CYNC,YNC,-78.83110046,53.01060104
CYND,Ottawa / Gatineau Airport,NA,CA,CA-QC,CYND,YND,-75.563599,45.521702
CYNE,Norway House Airport,NA,CA,CA-MB,CYNE,YNE,-97.84420013,53.95830154
CYNL,Points North Landing Airport,NA,CA,CA-SK,CYNL,YNL,-104.0820007,58.27669907
CYNM,Matagami Airport,NA,CA,CA-QC,CYNM,YNM,-77.80280304,49.76169968
CYNN,Nejanilini Lake Airport,NA,CA,CA-MB,CYNN,,-97.78029633,59.48749924
CYOA,Ekati Airport,NA,CA,CA-NT,CYOA,YOA,-110.6149979,64.69889832
CYOC,Old Crow Airport,NA,CA,CA-YT,CYOC,YOC,-139.8390045,67.57060242
CYOD,CFB Cold Lake,NA,CA,CA-AB,CYOD,YOD,-110.2789993,54.40499878
CYOH,Oxford House Airport,NA,CA,CA-MB,CYOH,YOH,-95.27890015,54.93330002
CYOJ,High Level Airport,NA,CA,CA-AB,CYOJ,YOJ,-117.1650009,58.62139893
CYOO,Toronto/Oshawa Executive Airport,NA,CA,CA-ON,CYOO,YOO,-78.894997,43.922798
CYOP,Rainbow Lake Airport,NA,CA,CA-AB,CYOP,YOP,-119.4079971,58.49140167
CYOS,Owen Sound / Billy Bishop Regional Airport,NA,CA,CA-ON,CYOS,YOS,-80.83750153,44.59030151
CYOW,Ottawa Macdonald-Cartier International Airport,NA,CA,CA-ON,CYOW,YOW,-75.66919708,45.32249832
CYPA,Prince Albert Glass Field,NA,CA,CA-SK,CYPA,YPA,-105.6729965,53.21419907
CYPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,NA,CA,CA-NT,CYPC,YPC,-124.07547,69.36083812
CYPD,Port Hawkesbury Airport,NA,CA,CA-NS,CYPD,YPS,-61.36809921,45.65670013
CYPE,Peace River Airport,NA,CA,CA-AB,CYPE,YPE,-117.446999,56.226898
CYPG,Southport Airport,NA,CA,CA-MB,CYPG,YPG,-98.273817,49.903099
CYPH,Inukjuak Airport,NA,CA,CA-QC,CYPH,YPH,-78.07689667,58.47190094
CYPL,Pickle Lake Airport,NA,CA,CA-ON,CYPL,YPL,-90.21420288,51.44639969
CYPM,Pikangikum Airport,NA,CA,CA-ON,CYPM,YPM,-93.97329712,51.81969833
CYPN,Port Menier Airport,NA,CA,CA-QC,CYPN,YPN,-64.28859711,49.83639908
CYPO,Peawanuck Airport,NA,CA,CA-ON,CYPO,YPO,-85.44329834,54.98809814
CYPQ,Peterborough Airport,NA,CA,CA-ON,CYPQ,YPQ,-78.36329651,44.22999954
CYPR,Prince Rupert Airport,NA,CA,CA-BC,CYPR,YPR,-130.4450073,54.28609848
CYPW,Powell River Airport,NA,CA,CA-BC,CYPW,YPW,-124.5,49.83420181
CYPX,Puvirnituq Airport,NA,CA,CA-QC,CYPX,YPX,-77.28690338,60.05059814
CYPY,Fort Chipewyan Airport,NA,CA,CA-AB,CYPY,YPY,-111.1169968,58.76720047
CYQA,Muskoka Airport,NA,CA,CA-ON,CYQA,YQA,-79.30329895,44.97470093
CYQB,Quebec Jean Lesage International Airport,NA,CA,CA-QC,CYQB,YQB,-71.393303,46.7911
CYQD,The Pas Airport,NA,CA,CA-MB,CYQD,YQD,-101.0910034,53.97140121
CYQF,Red Deer Regional Airport,NA,CA,CA-AB,CYQF,YQF,-113.8939972,52.18220139
CYQG,Windsor Airport,NA,CA,CA-ON,CYQG,YQG,-82.95559692,42.27560043
CYQH,Watson Lake Airport,NA,CA,CA-YT,CYQH,YQH,-128.8220062,60.11640167
CYQI,Yarmouth Airport,NA,CA,CA-NS,CYQI,YQI,-66.08809662,43.82690048
CYQK,Kenora Airport,NA,CA,CA-ON,CYQK,YQK,-94.36309814,49.78829956
CYQL,Lethbridge County Airport,NA,CA,CA-AB,CYQL,YQL,-112.8000031,49.63029861
CYQM,Greater Moncton International Airport,NA,CA,CA-NB,CYQM,YQM,-64.6785965,46.11220169
CYQN,Nakina Airport,NA,CA,CA-ON,CYQN,YQN,-86.6964035,50.18280029
CYQQ,Comox Airport,NA,CA,CA-BC,CYQQ,YQQ,-124.887001,49.71080017
CYQR,Regina International Airport,NA,CA,CA-SK,CYQR,YQR,-104.6660004,50.43190002
CYQS,St Thomas Municipal Airport,NA,CA,CA-ON,CYQS,YQS,-81.1108017,42.77000046
CYQT,Thunder Bay Airport,NA,CA,CA-ON,CYQT,YQT,-89.32389832,48.37189865
CYQU,Grande Prairie Airport,NA,CA,CA-AB,CYQU,YQU,-118.8850021,55.17969894
CYQV,Yorkton Municipal Airport,NA,CA,CA-SK,CYQV,YQV,-102.461998,51.26470184
CYQW,North Battleford Airport,NA,CA,CA-SK,CYQW,YQW,-108.2440033,52.76919937
CYQX,Gander International Airport,NA,CA,CA-NL,CYQX,YQX,-54.56809998,48.93690109
CYQY,Sydney / J.A. Douglas McCurdy Airport,NA,CA,CA-NS,CYQY,YQY,-60.047798,46.1614
CYQZ,Quesnel Airport,NA,CA,CA-BC,CYQZ,YQZ,-122.5100021,53.02610016
CYRA,Rae Lakes Airport,NA,CA,CA-NT,CYRA,YRA,-117.3099976,64.1160965
CYRB,Resolute Bay Airport,NA,CA,CA-NU,CYRB,YRB,-94.9693985,74.71690369
CYRI,RiviÃ¨re-du-Loup Airport,NA,CA,CA-QC,CYRI,YRI,-69.58470154,47.76440048
CYRJ,Roberval Airport,NA,CA,CA-QC,CYRJ,YRJ,-72.26560211,48.52000046
CYRL,Red Lake Airport,NA,CA,CA-ON,CYRL,YRL,-93.79309845,51.06689835
CYRO,Ottawa / Rockcliffe Airport,NA,CA,CA-ON,CYRO,YRO,-75.64610291,45.46030045
CYRP,Ottawa / Carp Airport,NA,CA,CA-ON,CYRP,,-76.02220154,45.31919861
CYRQ,Trois-RiviÃ¨res Airport,NA,CA,CA-QC,CYRQ,YRQ,-72.67939758,46.35279846
CYRS,Red Sucker Lake Airport,NA,CA,CA-MB,CYRS,YRS,-93.55719757,54.16719818
CYRT,Rankin Inlet Airport,NA,CA,CA-NU,CYRT,YRT,-92.11579895,62.81140137
CYRV,Revelstoke Airport,NA,CA,CA-BC,CYRV,YRV,-118.1829987,50.96670151
CYSB,Sudbury Airport,NA,CA,CA-ON,CYSB,YSB,-80.79889679,46.625
CYSC,Sherbrooke Airport,NA,CA,CA-QC,CYSC,YSC,-71.69139862,45.43859863
CYSF,Stony Rapids Airport,NA,CA,CA-SK,CYSF,YSF,-105.8410034,59.25030136
CYSG,St Georges Airport,NA,CA,CA-QC,CYSG,,-70.714699,46.096401
CYSH,Smiths Falls-Montague (Russ Beach) Airport,NA,CA,CA-ON,CYSH,YSH,-75.94059753,44.94580078
CYSJ,Saint John Airport,NA,CA,CA-NB,CYSJ,YSJ,-65.89029694,45.31610107
CYSK,Sanikiluaq Airport,NA,CA,CA-NU,CYSK,YSK,-79.24669647,56.53779984
CYSL,St Leonard Airport,NA,CA,CA-NB,CYSL,YSL,-67.83470154,47.15750122
CYSM,Fort Smith Airport,NA,CA,CA-NT,CYSM,YSM,-111.961998,60.02030182
CYSN,Niagara District Airport,NA,CA,CA-ON,CYSN,YCM,-79.17169952,43.19169998
CYSP,Marathon Airport,NA,CA,CA-ON,CYSP,YSP,-86.3443985,48.75529861
CYST,St. Theresa Point Airport,NA,CA,CA-MB,CYST,YST,-94.85189819,53.84560013
CYSU,Summerside Airport,NA,CA,CA-PE,CYSU,YSU,-63.83359909,46.44060135
CYSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,NA,CA,CA-NT,CYSY,YSY,-125.2429962,71.99389648
CYTA,Pembroke Airport,NA,CA,CA-ON,CYTA,YTA,-77.25170135,45.86439896
CYTE,Cape Dorset Airport,NA,CA,CA-NU,CYTE,YTE,-76.52670288,64.23000336
CYTF,Alma Airport,NA,CA,CA-QC,CYTF,YTF,-71.64189911,48.50889969
CYTH,Thompson Airport,NA,CA,CA-MB,CYTH,YTH,-97.86419678,55.80110168
CYTL,Big Trout Lake Airport,NA,CA,CA-ON,CYTL,YTL,-89.89689636,53.81779861
CYTQ,Tasiujaq Airport,NA,CA,CA-QC,CYTQ,YTQ,-69.95580292,58.6678009
CYTR,CFB Trenton,NA,CA,CA-ON,CYTR,YTR,-77.52809906,44.1189003
CYTS,Timmins/Victor M. Power,NA,CA,CA-ON,CYTS,YTS,-81.37670136,48.56969833
CYTZ,Billy Bishop Toronto City Centre Airport,NA,CA,CA-ON,CYTZ,YTZ,-79.396202,43.627499
CYUB,Tuktoyaktuk Airport,NA,CA,CA-NT,CYUB,YUB,-133.026001,69.4332962
CYUL,Montreal / Pierre Elliott Trudeau International Airport,NA,CA,CA-QC,CYUL,YUL,-73.74079895,45.47060013
CYUT,Naujaat Airport,NA,CA,CA-NU,CYUT,YUT,-86.224701,66.5214
CYUX,Hall Beach Airport,NA,CA,CA-NU,CYUX,YUX,-81.2425,68.77610016
CYUY,Rouyn Noranda Airport,NA,CA,CA-QC,CYUY,YUY,-78.83560181,48.20610046
CYVB,Bonaventure Airport,NA,CA,CA-QC,CYVB,YVB,-65.46029663,48.07109833
CYVC,La Ronge Airport,NA,CA,CA-SK,CYVC,YVC,-105.262001,55.15140152
CYVD,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,NA,CA,CA-MB,CYVD,,-100.9179993,49.87829971
CYVK,Vernon Airport,NA,CA,CA-BC,CYVK,YVE,-119.3310013,50.24810028
CYVM,Qikiqtarjuaq Airport,NA,CA,CA-NU,CYVM,YVM,-64.03140259,67.54579926
CYVO,Val-d'Or Airport,NA,CA,CA-QC,CYVO,YVO,-77.78279877,48.05329895
CYVP,Kuujjuaq Airport,NA,CA,CA-QC,CYVP,YVP,-68.42690277,58.09609985
CYVQ,Norman Wells Airport,NA,CA,CA-NT,CYVQ,YVQ,-126.7979965,65.28160095
CYVR,Vancouver International Airport,NA,CA,CA-BC,CYVR,YVR,-123.1839981,49.19390106
CYVV,Wiarton Airport,NA,CA,CA-ON,CYVV,YVV,-81.107201,44.7458
CYVZ,Deer Lake Airport,NA,CA,CA-ON,CYVZ,YVZ,-94.06140137,52.65579987
CYWA,Petawawa Airport,NA,CA,CA-ON,CYWA,YWA,-77.31919861,45.95220184
CYWG,Winnipeg / James Armstrong Richardson International Airport,NA,CA,CA-MB,CYWG,YWG,-97.23989868,49.90999985
CYWJ,DÃ©line Airport,NA,CA,CA-NT,CYWJ,YWJ,-123.435997,65.21109772
CYWK,Wabush Airport,NA,CA,CA-NL,CYWK,YWK,-66.86440277,52.9219017
CYWL,Williams Lake Airport,NA,CA,CA-BC,CYWL,YWL,-122.0540009,52.18310165
CYWP,Webequie Airport,NA,CA,CA-ON,CYWP,YWP,-87.37486839,52.9593934
CYWY,Wrigley Airport,NA,CA,CA-NT,CYWY,YWY,-123.4369965,63.20940018
CYXC,Cranbrook/Canadian Rockies International Airport,NA,CA,CA-BC,CYXC,YXC,-115.7819977,49.6108017
CYXE,Saskatoon John G. Diefenbaker International Airport,NA,CA,CA-SK,CYXE,YXE,-106.6999969,52.17079926
CYXH,Medicine Hat Airport,NA,CA,CA-AB,CYXH,YXH,-110.7210007,50.01890182
CYXJ,Fort St John Airport,NA,CA,CA-BC,CYXJ,YXJ,-120.739998,56.238098
CYXK,Rimouski Airport,NA,CA,CA-QC,CYXK,YXK,-68.49690247,48.47809982
CYXL,Sioux Lookout Airport,NA,CA,CA-ON,CYXL,YXL,-91.90529633,50.11389923
CYXN,Whale Cove Airport,NA,CA,CA-NU,CYXN,YXN,-92.59809875,62.24000168
CYXP,Pangnirtung Airport,NA,CA,CA-NU,CYXP,YXP,-65.71360016,66.14499664
CYXQ,Beaver Creek Airport,NA,CA,CA-YT,CYXQ,YXQ,-140.8670044,62.41030121
CYXR,Earlton (Timiskaming Regional) Airport,NA,CA,CA-ON,CYXR,YXR,-79.84734535,47.69740065
CYXS,Prince George Airport,NA,CA,CA-BC,CYXS,YXS,-122.6790009,53.88940048
CYXT,Northwest Regional Airport Terrace-Kitimat,NA,CA,CA-BC,CYXT,YXT,-128.576009,54.468498
CYXU,London Airport,NA,CA,CA-ON,CYXU,YXU,-81.1539,43.035599
CYXX,Abbotsford Airport,NA,CA,CA-BC,CYXX,YXX,-122.3610001,49.02529907
CYXY,Whitehorse / Erik Nielsen International Airport,NA,CA,CA-YT,CYXY,YXY,-135.0670013,60.70959854
CYXZ,Wawa Airport,NA,CA,CA-ON,CYXZ,YXZ,-84.78669739,47.96670151
CYYB,North Bay Jack Garland Airport,NA,CA,CA-ON,CYYB,YYB,-79.422798,46.363602
CYYC,Calgary International Airport,NA,CA,CA-AB,CYYC,YYC,-114.0199966,51.11389923
CYYD,Smithers Airport,NA,CA,CA-BC,CYYD,YYD,-127.1829987,54.8246994
CYYE,Fort Nelson Airport,NA,CA,CA-BC,CYYE,YYE,-122.5970001,58.83639908
CYYF,Penticton Airport,NA,CA,CA-BC,CYYF,YYF,-119.6019974,49.46310043
CYYG,Charlottetown Airport,NA,CA,CA-PE,CYYG,YYG,-63.12110138,46.29000092
CYYH,Taloyoak Airport,NA,CA,CA-NU,CYYH,YYH,-93.576698,69.5467
CYYJ,Victoria International Airport,NA,CA,CA-BC,CYYJ,YYJ,-123.4260025,48.64690018
CYYL,Lynn Lake Airport,NA,CA,CA-MB,CYYL,YYL,-101.0759964,56.86389923
CYYN,Swift Current Airport,NA,CA,CA-SK,CYYN,YYN,-107.6910019,50.29190063
CYYQ,Churchill Airport,NA,CA,CA-MB,CYYQ,YYQ,-94.06500244,58.73920059
CYYR,Goose Bay Airport,NA,CA,CA-NL,CYYR,YYR,-60.42580032,53.31919861
CYYT,St. John's International Airport,NA,CA,CA-NL,CYYT,YYT,-52.75189972,47.61859894
CYYU,Kapuskasing Airport,NA,CA,CA-ON,CYYU,YYU,-82.46749878,49.41389847
CYYW,Armstrong Airport,NA,CA,CA-ON,CYYW,YYW,-88.90969849,50.29029846
CYYY,Mont Joli Airport,NA,CA,CA-QC,CYYY,YYY,-68.20809937,48.60860062
CYYZ,Lester B. Pearson International Airport,NA,CA,CA-ON,CYYZ,YYZ,-79.63059998,43.67720032
CYZD,Downsview Airport,NA,CA,CA-ON,CYZD,,-79.465599,43.7425
CYZE,Gore Bay Manitoulin Airport,NA,CA,CA-ON,CYZE,YZE,-82.56780243,45.88529968
CYZF,Yellowknife Airport,NA,CA,CA-NT,CYZF,YZF,-114.4400024,62.46279907
CYZG,Salluit Airport,NA,CA,CA-QC,CYZG,YZG,-75.66719818,62.1794014
CYZH,Slave Lake Airport,NA,CA,CA-AB,CYZH,YZH,-114.7770004,55.29309845
CYZP,Sandspit Airport,NA,CA,CA-BC,CYZP,YZP,-131.8139954,53.25429916
CYZR,Chris Hadfield Airport,NA,CA,CA-ON,CYZR,YZR,-82.30889893,42.99940109
CYZS,Coral Harbour Airport,NA,CA,CA-NU,CYZS,YZS,-83.35939789,64.19329834
CYZT,Port Hardy Airport,NA,CA,CA-BC,CYZT,YZT,-127.3669968,50.68059921
CYZU,Whitecourt Airport,NA,CA,CA-AB,CYZU,YZU,-115.7870026,54.14390182
CYZV,Sept-Ãles Airport,NA,CA,CA-QC,CYZV,YZV,-66.26560211,50.22330093
CYZW,Teslin Airport,NA,CA,CA-YT,CYZW,YZW,-132.7429962,60.17279816
CYZX,CFB Greenwood,NA,CA,CA-NS,CYZX,YZX,-64.91690063,44.9844017
CYZY,Mackenzie Airport,NA,CA,CA-BC,CYZY,,-123.132004,55.304402
CZAC,York Landing Airport,NA,CA,CA-MB,CZAC,ZAC,-96.08920288,56.08940125
CZAM,Shuswap Regional Airport,NA,CA,CA-BC,CZAM,YSN,-119.228996,50.682802
CZBB,Boundary Bay Airport,NA,CA,CA-BC,CZBB,YDT,-123.012001,49.0742
CZBD,Ilford Airport,NA,CA,CA-MB,CZBD,ILF,-95.61389923,56.06140137
CZBF,Bathurst Airport,NA,CA,CA-NB,CZBF,ZBF,-65.73889923,47.62969971
CZBM,Bromont (Roland Desourdy) Airport,NA,CA,CA-QC,CZBM,ZBM,-72.74140167,45.29079819
CZEE,Kelsey Airport,NA,CA,CA-MB,CZEE,KES,-96.50969696,56.03749847
CZEM,Eastmain River Airport,NA,CA,CA-QC,CZEM,ZEM,-78.52249908,52.22639847
CZFA,Faro Airport,NA,CA,CA-YT,CZFA,ZFA,-133.3760071,62.20750046
CZFD,Fond-Du-Lac Airport,NA,CA,CA-SK,CZFD,ZFD,-107.1819992,59.33440018
CZFG,Pukatawagan Airport,NA,CA,CA-MB,CZFG,XPK,-101.2659988,55.74919891
CZFM,Fort Mcpherson Airport,NA,CA,CA-NT,CZFM,ZFM,-134.8609924,67.40750122
CZFN,Tulita Airport,NA,CA,CA-NT,CZFN,ZFN,-125.572998,64.909697
CZGF,Grand Forks Airport,NA,CA,CA-BC,CZGF,ZGF,-118.4309998,49.0155983
CZGI,Gods River Airport,NA,CA,CA-MB,CZGI,ZGI,-94.07859802,54.83969879
CZGR,Little Grand Rapids Airport,NA,CA,CA-MB,CZGR,ZGR,-95.46579742,52.04560089
CZJG,Jenpeg Airport,NA,CA,CA-MB,CZJG,ZJG,-98.0460968,54.51890182
CZJN,Swan River Airport,NA,CA,CA-MB,CZJN,ZJN,-101.2360001,52.12060165
CZKE,Kashechewan Airport,NA,CA,CA-ON,CZKE,ZKE,-81.67780304,52.28250122
CZLQ,Thicket Portage Airport,NA,CA,CA-MB,CZLQ,YTD,-97.70780182,55.31890106
CZMD,Muskrat Dam Airport,NA,CA,CA-ON,CZMD,MSA,-91.76280212,53.44139862
CZMN,Pikwitonei Airport,NA,CA,CA-MB,CZMN,PIW,-97.16419983,55.58890152
CZMT,Masset Airport,NA,CA,CA-BC,CZMT,ZMT,-132.125,54.02750015
CZNG,Poplar River Airport,NA,CA,CA-MB,CZNG,XPP,-97.27419376,52.99652588
CZPB,Sachigo Lake Airport,NA,CA,CA-ON,CZPB,ZPB,-92.1964035,53.89110184
CZPC,Pincher Creek Airport,NA,CA,CA-AB,CZPC,WPC,-113.9970016,49.52059937
CZRJ,Round Lake (Weagamow Lake) Airport,NA,CA,CA-ON,CZRJ,ZRJ,-91.31279755,52.9435997
CZSJ,Sandy Lake Airport,NA,CA,CA-ON,CZSJ,ZSJ,-93.3443985,53.06420135
CZSN,South Indian Lake Airport,NA,CA,CA-MB,CZSN,XSI,-98.90720367,56.7928009
CZST,Stewart Airport,NA,CA,CA-BC,CZST,ZST,-129.9824345,55.93541045
CZTM,Shamattawa Airport,NA,CA,CA-MB,CZTM,ZTM,-92.08139801,55.86560059
CZUC,Ignace Municipal Airport,NA,CA,CA-ON,CZUC,ZUC,-91.71779633,49.42969894
CZWH,Lac Brochet Airport,NA,CA,CA-MB,CZWH,XLB,-101.4690018,58.61750031
CZWL,Wollaston Lake Airport,NA,CA,CA-SK,CZWL,ZWL,-103.1719971,58.10689926
DAAB,Blida Airport,AF,DZ,DZ-09,DAAB,QLD,2.814169884,36.50360107
DAAD,Bou Saada Airport,AF,DZ,DZ-28,DAAD,BUJ,4.206389904,35.33250046
DAAE,Soummam Airport,AF,DZ,DZ-06,DAAE,BJA,5.069920063,36.7120018
DAAG,Houari Boumediene Airport,AF,DZ,DZ-35,DAAG,ALG,3.215409994,36.69100189
DAAJ,Djanet Inedbirene Airport,AF,DZ,DZ-33,DAAJ,DJG,9.45244,24.292801
DAAK,Boufarik Airport,AF,DZ,DZ-09,DAAK,,2.87611,36.545799
DAAP,Illizi Takhamalt Airport,AF,DZ,DZ-33,DAAP,VVZ,8.622650146,26.7234993
DAAS,Ain Arnat Airport,AF,DZ,DZ-19,DAAS,QSF,5.32449007,36.17810059
DAAT,Aguenar â Hadj Bey Akhamok Airport,AF,DZ,DZ-11,DAAT,TMR,5.451079845,22.81150055
DAAV,Jijel Ferhat Abbas Airport,AF,DZ,DZ-18,DAAV,GJL,5.87361002,36.79510117
DAAY,Mecheria Airport,AF,DZ,DZ-45,DAAY,MZW,-0.242353007,33.53590012
DAAZ,Relizane Airport,AF,DZ,DZ-48,DAAZ,,0.626272,35.752201
DABB,Rabah Bitat Airport,AF,DZ,DZ-36,DABB,AAE,7.809174,36.822201
DABC,Mohamed Boudiaf International Airport,AF,DZ,DZ-25,DABC,CZL,6.620389938,36.27600098
DABS,Cheikh Larbi TÃ©bessi Airport,AF,DZ,DZ-12,DABS,TEE,8.12071991,35.43159866
DABT,Batna Airport,AF,DZ,DZ-05,DABT,BLJ,6.308589935,35.7521019
DAFH,Hassi R'Mel Airport,AF,DZ,DZ-03,DAFH,HRM,3.311539888,32.93040085
DAOB,Bou Chekif Airport,AF,DZ,DZ-14,DAOB,TID,1.463150024,35.34109879
DAOF,Tindouf Airport,AF,DZ,DZ-37,DAOF,TIN,-8.167099953,27.7003994
DAOI,Ech Cheliff Airport,AF,DZ,DZ-02,DAOI,CFK,1.331769943,36.21269989
DAOL,Tafaraoui Airport,AF,DZ,DZ-31,DAOL,TAF,-0.532278001,35.54240036
DAON,Zenata â Messali El Hadj Airport,AF,DZ,DZ-13,DAON,TLM,-1.450000048,35.01670074
DAOO,Es Senia Airport,AF,DZ,DZ-31,DAOO,ORN,-0.621182978,35.62390137
DAOR,BÃ©char Boudghene Ben Ali Lotfi Airport,AF,DZ,DZ-08,DAOR,CBH,-2.269860029,31.64570045
DAOV,Ghriss Airport,AF,DZ,DZ-29,DAOV,MUW,0.147141993,35.20769882
DAUA,Touat Cheikh Sidi Mohamed Belkebir Airport,AF,DZ,DZ-01,DAUA,AZR,-0.186414003,27.83760071
DAUB,Biskra Airport,AF,DZ,DZ-07,DAUB,BSK,5.738230228,34.79330063
DAUE,El Golea Airport,AF,DZ,DZ-47,DAUE,ELG,2.859590054,30.57130051
DAUG,NoumÃ©rat - Moufdi Zakaria Airport,AF,DZ,DZ-47,DAUG,GHA,3.79411006,32.38410187
DAUH,Oued Irara Airport,AF,DZ,DZ-30,DAUH,HME,6.140439987,31.67300034
DAUI,In Salah Airport,AF,DZ,DZ-11,DAUI,INZ,2.512020111,27.25099945
DAUK,Touggourt Sidi Madhi Airport,AF,DZ,DZ-30,DAUK,TGR,6.088669777,33.06779861
DAUL,Laghouat Airport,AF,DZ,DZ-03,DAUL,LOO,2.928339958,33.76440048
DAUO,Guemar Airport,AF,DZ,DZ-39,DAUO,ELU,6.776790142,33.51139832
DAUT,Timimoun Airport,AF,DZ,DZ-01,DAUT,TMX,0.276033014,29.2371006
DAUU,Ain el Beida Airport,AF,DZ,DZ-30,DAUU,OGX,5.412779808,31.91720009
DAUZ,In AmÃ©nas Airport,AF,DZ,DZ-33,DAUZ,IAM,9.64291,28.0515
DBBB,Cadjehoun Airport,AF,BJ,BJ-AQ,DBBB,COO,2.384350061,6.357230186
DBC,Baicheng Chang'an Airport,AS,CN,CN-22,ZYBA,DBC,123.019722,45.505278
DFFD,Ouagadougou Airport,AF,BF,BF-KAD,DFFD,OUA,-1.51242,12.3532
DFOO,Bobo Dioulasso Airport,AF,BF,BF-HOU,DFOO,BOY,-4.33096981,11.16009998
DGAA,Kotoka International Airport,AF,GH,GH-AA,DGAA,ACC,-0.166786,5.6051898
DGLE,Tamale Airport,AF,GH,GH-NP,DGLE,TML,-0.863214016,9.557189941
DGSI,Kumasi Airport,AF,GH,GH-AH,DGSI,KMS,-1.590819955,6.714560032
DGSN,Sunyani Airport,AF,GH,GH-BA,DGSN,NYI,-2.328759909,7.361830235
DGTK,Takoradi Airport,AF,GH,GH-WP,DGTK,TKD,-1.774760008,4.89605999
DIAP,Port Bouet Airport,AF,CI,CI-01,DIAP,ABJ,-3.926290035,5.261390209
DIBK,BouakÃ© Airport,AF,CI,CI-04,DIBK,BYK,-5.07366991,7.738800049
DIDL,Daloa Airport,AF,CI,CI-02,DIDL,DJO,-6.473189831,6.792809963
DIKO,Korhogo Airport,AF,CI,CI-03,DIKO,HGO,-5.556660175,9.387180328
DIMN,Man Airport,AF,CI,CI-06,DIMN,MJC,-7.587359905,7.272069931
DISP,San Pedro Airport,AF,CI,CI-09,DISP,SPY,-6.660820007,4.746719837
DIYO,Yamoussoukro Airport,AF,CI,CI-07,DIYO,ASK,-5.365580082,6.903170109
DNAA,Nnamdi Azikiwe International Airport,AF,NG,NG-FC,DNAA,ABV,7.263169765,9.006790161
DNAI,Akwa Ibom International Airport,AF,NG,NG-AK,DNAI,QUO,8.093,4.8725
DNAK,Akure Airport,AF,NG,NG-ON,DNAK,AKR,5.301010132,7.246739864
DNAS,Asaba International Airport,AF,NG,NG-DE,DNAS,ABB,6.665278,6.204167
